unitid,year,f1b01,f1b02,f1b03,f1c011,f1d01,f2e011,f2b01,f2b04
218654,2022,11101917,1815527,4840453,16066134,57804476,,,
218663,2022,491519959,137214206,117558002,470203065,1424622937,,,
218672,2022,2218301,668085,3771180,8494969,24099766,,,
218681,2022,1262287,629884,1335348,4042279,13929994,,,
218690,2022,2021594,708363,2518167,6587041,27172628,,,
218706,2022,1504031,49636,2085302,3886210,12874400,,,
218724,2022,137178155,3384487,16952471,92662046,293091857,,,
218733,2022,20593826,34223295,5924161,21662855,113860485,,,
218742,2022,27218950,2497016,14004749,35336024,127511869,,,
218830,2022,8843972,15348837,9882159,26937946,71932353,,,
218858,2022,4290208,1659478,6039224,16065943,41418089,,,
218885,2022,9847296,3225496,15372479,34910244,74914434,,,
218894,2022,22737211,23753714,17731948,46073230,136538006,,,
218955,2022,485310,1242985,1204489,3703080,10553008,,,
218964,2022,40739709,4073829,26250686,47613621,147909057,,,
218991,2022,8961582,6487658,9174084,22526366,52710419,,,
219046,2022,14358085,3538131,1288604,12804385,53618033,,,
219082,2022,17131231,5435225,2046824,19093742,57598003,,,
219143,2022,11788102,3099183,0,18059571,35255588,,,
219189,2022,3140977,3495910,0,10686776,21988583,,,
219259,2022,10124612,727054,23313,18952493,52525834,,,
219277,2022,3205021,27897599,0,5850878,43241647,,,
219347,2022,19209014,15969801,2203449,25940956,87302924,,,
219356,2022,84407206,28660848,5538766,85006198,332077072,,,
219408,2022,106751,4715412,0,1314962,8067175,,,
219426,2022,13470482,5786452,7421325,11530769,34539349,,,
219471,2022,59711624,25855965,4968733,78766245,242134296,,,
219480,2022,5530989,620336,403647,5605795,18340226,,,
219596,2022,68334,240,0,3215414,,,,
219602,2022,45461269,3372046,5106937,73655876,204245753,,,
219824,2022,13268896,1704582,2584355,32742743,98091651,,,
219879,2022,4699866,2769904,468764,16171452,38097610,,,
219888,2022,10664027,884949,1842068,20628206,65868194,,,
219921,2022,4619,0,0,1625610,,,,
219994,2022,613195,0,0,4532958,,,,
220057,2022,3845894,1175752,1497357,10808073,36440562,,,
220075,2022,113028949,26895301,6164216,162493735,478211928,,,
220127,2022,277300,0,0,3822357,,,,
220251,2022,237165,2943,0,1934253,,,,
220279,2022,281890,0,0,3227772,,,,
220321,2022,330750,1610388,939105,2960893,,,,
220394,2022,145847,0,0,2050045,,,,
220400,2022,3986349,561907,789679,12055220,49613222,,,
220640,2022,383587,0,0,3375622,,,,
220701,2022,2563792,45842,543,5679521,22602397,,,
220756,2022,48466,0,0,916233,,,,
220853,2022,997475,0,0,5969628,,,,
220862,2022,138676760,31462901,4410639,162328601,538804918,,,
220978,2022,138921956,10832285,3517476,190535112,476143336,,,
221050,2022,314089,0,0,6520509,,,,
221096,2022,7299883,482472,673503,25581873,61619281,,,
221102,2022,573707,0,0,7725470,,,,
221184,2022,5853760,0,0,18783827,72029230,,,
221236,2022,200331,0,0,2797729,,,,
221281,2022,99909,0,0,1858032,,,,
221333,2022,399864,0,0,2225073,,,,
221388,2022,8298,0,0,1811218,,,,
221397,2022,4077248,4294882,1343261,24468036,62089677,,,
221430,2022,607193,0,0,2763236,,,,
221485,2022,7122160,3550719,741630,25450509,93257509,,,
221494,2022,370787,0,0,3592260,,,,
221582,2022,120531,0,564,2476816,,,,
221591,2022,506970,0,0,3388404,,,,
221607,2022,130897,0,0,2258027,,,,
221616,2022,1007195,0,0,5946609,,,,
221625,2022,1094884,0,0,6074420,,,,
221643,2022,12561746,847616,68495,42919201,113048483,,,
221740,2022,67619202,8535195,1912955,96186628,258615829,,,
221759,2022,394285168,130062268,41951008,410199780,1590961644,,,
221768,2022,28355650,1174884,2540679,51297204,155601669,,,
221838,2022,40067661,45067306,782512,75128384,259124264,,,
221847,2022,58356830,14050018,3456209,81852205,248670671,,,
221908,2022,5082792,1668556,959416,20357871,68102679,,,
222053,2022,12891856,660244,0,32818192,87565064,,,
222062,2022,8715054,444303,859799,27889990,74043551,,,
222497,2022,0,2655594,1642233,3524816,118352337,,,
222567,2022,8138598,936983,683555,16716912,59706483,,,
222576,2022,12248050,18505482,672926,43157295,108496326,,,
222822,2022,4755273,11407657,484109,11487864,44869405,,,
222831,2022,46963393,1575975,7036667,54784344,174195092,,,
222992,2022,55193378,34526135,7295369,203795302,543864958,,,
223320,2022,1779218,8420398,1596666,5525676,33103545,,,
223427,2022,61049898,1554596,1534827,55839026,164267277,,,
223506,2022,8423160,8897573,940730,25114142,63121231,,,
223816,2022,26164673,4032660,736741,33892341,79950769,,,
223898,2022,5521943,196363,364497,7227357,29023436,,,
223922,2022,3241002,2600022,325860,4168630,14868592,,,
224110,2022,18119617,18267809,3284002,21096877,70977455,,,
224147,2022,87712224,19296544,9411142,91846417,241886115,,,
224350,2022,9619277,15711535,1855831,47368438,165075124,,,
224545,2022,12328055,746329,1326973,22390435,52944704,,,
224554,2022,67830526,5063259,7961201,70986333,200216313,,,
224615,2022,53306346,49295180,6443281,181450479,708261580,,,
224642,2022,19474405,4032695,2298714,70057674,233589716,,,
224891,2022,2298344,1720642,449166,4790699,14748505,,,
224961,2022,2308433,7131994,446633,9743178,36516304,,,
225070,2022,4963631,13958509,2116159,23142952,60462364,,,
225308,2022,6395799,9680963,632923,15117294,63414524,,,
225371,2022,3189828,7087673,615704,9215807,34630957,,,
225414,2022,61563906,10054994,4609974,54574628,154554382,,,
225423,2022,72185618,99559423,4565690,173827170,597616495,,,
225432,2022,75074276,31519980,9967182,67060616,211104470,,,
225502,2022,24678508,6305453,2164104,29778369,72844607,,,
225511,2022,410655083,129049159,50992300,340066205,1509923271,,,
225520,2022,4027339,2896030,162919,12544061,42690555,,,
226019,2022,9564696,14829241,1789980,16560078,61969865,,,
226091,2022,112648180,3656791,7358489,71510171,284550360,,,
226107,2022,4277712,6407296,938246,9208819,35327116,,,
226116,2022,4426138,1574214,389147,11525707,41877850,,,
226134,2022,4451600,16048960,1370356,36845072,119181705,,,
226152,2022,40830997,4664803,15614203,54680905,198219094,,,
226204,2022,7078028,18569959,627959,24963155,84924026,,,
226408,2022,6578600,9064879,706524,14241762,62219070,,,
226578,2022,11610425,0,0,30070935,102280801,,,
226806,2022,6760745,7918507,296063,20247031,78111387,,,
226833,2022,33844769,2097172,4605328,59321779,127876725,,,
227146,2022,13190941,0,0,16704563,74681716,,,
227182,2022,58504070,90036795,5072823,174386489,573209341,,,
227216,2022,389539562,31698109,27258530,228073498,948048613,,,
227225,2022,3790774,3680789,456955,11532588,31920456,,,
227304,2022,12647878,3665399,154861,26391089,80562572,,,
227368,2022,129487541,49433587,53341042,230641264,818743038,,,
227377,2022,2230972,14392297,1340753,10957156,74427927,,,
227386,2022,4165915,577711,358598,8540802,35943723,,,
227401,2022,6765672,2438571,490812,9554793,39136823,,,
227526,2022,61945621,23728557,11820978,70939245,318816794,,,
227687,2022,3503518,1349984,463558,4963165,19010134,,,
227854,2022,9019667,11001977,135588,42297031,138037281,,,
227881,2022,189772014,11609624,26735750,143720207,561733193,,,
227924,2022,14433116,3857057,250634,49957293,148863624,,,
227979,2022,36697255,38646060,2556606,112988502,294976854,,,
228158,2022,17276050,2428277,956108,37735541,87968119,,,
228316,2022,6870531,3779670,1025831,14737717,55059814,,,
228431,2022,81811780,2521797,11910766,80299382,212194227,,,
228459,2022,285681003,49558641,3637065,217780381,859037808,,,
228501,2022,9173981,3669485,1824920,14992290,55079593,,,
228529,2022,101079448,8508237,11054773,72315183,332147727,,,
228547,2022,41974960,2092999,3913881,180874177,560253596,,,
228608,2022,11102014,13782709,555966,18602460,59619649,,,
228635,2022,28132512,299576656,46301272,1352146960,4440303736,,,
228644,2022,55639094,192501299,18670717,513432278,1159896568,,,
228653,2022,51191427,160443067,13092401,498803430,2581309605,,,
228699,2022,3369762,11792030,142970,11484641,36772321,,,
228705,2022,43618324,14707936,8068202,51142492,156737910,,,
228723,2022,834376123,522401157,74150115,1133661523,3257623281,,,
228732,2022,0,48383890,50000,0,1146156054,,,
228769,2022,376283390,71847523,20599262,249935818,863188649,,,
228778,2022,556307181,591254519,56846386,949962160,3537119605,,,
228787,2022,347352485,62142599,16724963,285081078,831880960,,,
228796,2022,148476420,70201022,30409781,143118328,540352783,,,
228802,2022,57942361,29490881,18623957,173212089,545022050,,,
228909,2022,34477812,53855923,2092669,96479956,327770487,,,
229018,2022,25874118,5122996,9268087,50657608,129330731,,,
229027,2022,250506190,69525443,29599030,171504329,778294433,,,
229063,2022,52391073,20885941,8485568,76298242,276275143,,,
229090,2022,0,33141515,9696794,0,1699022563,,,
229115,2022,386867228,52296925,27770515,282502535,1238315419,,,
229179,2022,81859174,3726341,7774724,98538803,226187460,,,
229300,2022,71796372,238528618,13282904,998693474,2066132825,,,
229337,2022,71519864,26798207,15642235,251536839,834096715,,,
229355,2022,20284470,26694684,1212396,37522741,134079477,,,
229407,2022,0,0,1671,0,77456816,,,
229504,2022,4680531,6118587,692937,8673954,29004689,,,
229540,2022,8907253,8207901,668688,14758685,50903293,,,
229799,2022,10382227,6300477,413895,22366274,71189067,,,
229814,2022,59865296,5076250,7549139,44299285,185947992,,,
229832,2022,3007164,1934742,133719,3607683,25682295,,,
229841,2022,14829227,6755686,92675,19149506,53930601,,,
230010,2022,1790213,181691,11910,9861374,,,,
230162,2022,2193671,258888,2721515,13687408,,,,
230171,2022,47700394,38612,1670,33233415,228030395,,,
230490,2022,1385262,754974,336655,10106336,,,,
230597,2022,7645247,0,476002,27935470,77333975,,,
230603,2022,73046733,3541890,158669,77545991,224369161,,,
230676,2022,319590,0,100025,6300050,,,,
230728,2022,155069600,319377049,16711109,263411252,1018233919,,,
230737,2022,149139697,19572,0,168976048,513766509,,,
230746,2022,48327309,3295354,930687,99337453,259664869,,,
230764,2022,405767000,397855000,61681000,602225000,6970054000,,,
230782,2022,77996906,261683,110420,117394820,298807548,,,
230834,2022,22873205,2959057,63626,16235172,,,,
230861,2022,12184816,3334887,985430,9268005,,,,
230913,2022,14180598,4545826,239269,16104317,,,,
231156,2022,1226286,0,0,715276,240089234,,,
231165,2022,18768824,4766405,702012,22373486,,,,
231174,2022,346658000,158113000,5908000,185789000,748314000,,,
231536,2022,6589452,469709,214620,13684157,38423675,,,
231624,2022,203103298,36526750,4010371,139859126,615976178,,,
231688,2022,66000,0,0,52000,,,,
231697,2022,6486360,829371,215716,12622515,33151604,,,
231712,2022,38474594,1794933,103791,52373586,178428904,,,
231873,2022,2226292,1261795,49563,5536175,13868934,,,
231882,2022,2888190,1063489,1639792,10536012,30352614,,,
232052,2022,557551,797846,86077,3995340,7924218,,,
232186,2022,396594370,140127467,5980362,456117382,1184773632,,,
232195,2022,15622874,722669,434730,21851933,62964686,,,
232414,2022,17635470,1175261,4500,31127138,70673689,,,
232423,2022,232346901,30381392,6304844,220010524,681250242,,,
232450,2022,10087527,2629784,0,22564417,52161428,,,
232566,2022,27287706,2605516,694981,41835669,154797693,,,
232575,2022,12320031,4882029,7311,17785960,67152567,,,
232681,2022,20301429,1193277,166329,35477321,139239792,,,
232788,2022,3840922,1802015,258388,10355272,25729151,,,
232867,2022,8262771,1072657,4500,15892576,34631553,,,
232937,2022,29389602,12122780,628115,54492936,225612083,,,
232946,2022,120329161,10806642,45167,143993599,439058356,,,
232982,2022,140907917,9179401,5768853,209814610,637737530,,,
233019,2022,3527128,2189431,0,8464481,31372185,,,
233037,2022,2977084,1150745,10000,6968938,16566246,,,
233116,2022,10601308,2012749,1020076,16967893,44333097,,,
233277,2022,57063143,5555150,1319336,100995554,280277685,,,
233310,2022,5380611,1567279,16296,10274620,24889824,,,
233338,2022,6723421,29241,82368,9295718,30553554,,,
233639,2022,5821337,1107775,0,13870744,33041351,,,
233648,2022,3334603,5480231,7123,9225126,27787573,,,
233754,2022,11443417,1318975,0,22148461,63309132,,,
233772,2022,20395599,3576169,0,58177600,168146310,,,
233897,2022,9046971,1614711,2522091,16295451,50418497,,,
233903,2022,2217725,1666261,521838,9363319,21586491,,,
233921,2022,611021674,267502475,19604858,526888714,1996476362,,,
233949,2022,14246381,340469,0,22490290,59703155,,,
234030,2022,334818635,178671465,8407579,403314134,1406512441,,,
234076,2022,659509830,355193918,7755157,567298162,3875926594,,,
234085,2022,28270975,723927,0,33135386,141895902,,,
234155,2022,25209749,18921534,1126176,43979518,205407391,,,
234377,2022,2104743,2296653,0,7133451,22542152,,,
234669,2022,38271270,2878933,1683400,66643285,147309082,,,
234696,2022,5329605,954031,1654121,15971085,41572412,,,
234711,2022,4654663,2045793,4069441,13973928,37349840,,,
234827,2022,75464811,14599098,26083296,102655196,300804363,,,
234845,2022,2711644,1341513,4075520,11530194,41427687,,,
234933,2022,12284400,760490,8377059,44425999,109996094,,,
234951,2022,10501087,3456543,1455591,20556722,55256273,,,
234979,2022,12529020,6188729,1390268,31609671,82349570,,,
235097,2022,81088004,32069540,26605327,95886951,269899986,,,
235103,2022,21908904,7153048,4075585,34434927,99258293,,,
235149,2022,13152133,4252427,10873613,47402621,113980421,,,
235167,2022,17075382,3957017,7780776,25585820,97955839,,,
235237,2022,17415278,17701871,9756755,34635218,141767247,,,
235334,2022,3382313,1354122,7534786,9472492,32946594,,,
235343,2022,26568169,2876762,9416366,44179173,126361815,,,
235431,2022,9931440,1807996,8331002,39501473,85337664,,,
235671,2022,6564843,2113503,4450340,19414738,70713429,,,
235699,2022,10757756,1787649,4896458,23759137,52465746,,,
235750,2022,4966497,4777589,5613592,15470761,52935761,,,
236072,2022,10302658,1164061,2261529,28143338,72836208,,,
236188,2022,16992821,3718398,2217762,28244094,79486316,,,
236258,2022,2240772,5863455,3628203,11305942,33015218,,,
236382,2022,8095259,9445245,3824103,17514874,63020867,,,
236504,2022,8557734,5868017,1469530,26950460,69956199,,,
236513,2022,16736710,1292697,2509782,48606050,88698107,,,
236610,2022,20894625,761461,4653880,29520729,75465912,,,
236638,2022,9985794,21084386,3265334,25135837,92728600,,,
236656,2022,6494695,6342688,6136380,35660316,85348132,,,
236692,2022,19971129,46289217,27629590,41504838,159949274,,,
236708,2022,10288156,19823921,13935792,21176867,85063002,,,
236753,2022,12350090,2701394,3269400,38456732,89965035,,,
236887,2022,9829965,1096481,10337877,19881474,62411430,,,
236939,2022,296411533,173124008,98901902,280329214,1245818552,,,
236948,2022,1125268926,1238624727,145388207,1680980834,7268729622,,,
236975,2022,7742266,746647,1139258,19555526,60194499,,,
237011,2022,116137961,7787797,26902948,154818609,379542072,,,
237039,2022,7958996,4494491,2354195,24265420,63080707,,,
237109,2022,6351441,2873703,1440389,22717665,68084057,,,
237172,2022,22219,0,0,380187,,,,
237215,2022,4994345,2951024,2481924,7870443,27542400,,,
237242,2022,280756,219079,558578,1719100,,,,
237330,2022,7276175,4409479,5291996,10125109,45136075,,,
237367,2022,12142753,1375522,6016454,20870614,68060291,,,
237385,2022,7108643,956436,1836061,7787720,31702610,,,
237473,2022,1202706,336912,3653409,6053481,,,,
237491,2022,60750,0,164430,182000,,,,
237525,2022,70641021,37779523,31191909,114940581,297248328,,,
237543,2022,652976,315036,814887,928735,,,,
237561,2022,66957,0,0,1593867,,,,
237686,2022,8128909,101619,2321001,9045873,32222748,,,
237729,2022,102431,0,0,1062822,,,,
237792,2022,13829085,2448504,3533884,21542668,56758288,,,
237817,2022,1414778,129382,3426669,6135255,22754033,,,
237844,2022,296510,0,0,374441,,,,
237880,2022,35695249,1252296,929824,19171261,46278480,,,
237899,2022,8746553,9631837,5693889,14379939,54635035,,,
237932,2022,14893739,1066789,3490729,12956125,46334692,,,
238014,2022,934536,204828,3361336,5125633,18043446,,,
238032,2022,417624136,110975503,71658484,341572859,1209458599,,,
238263,2022,32339832,6593278,1883847,148447215,254252481,,,
238397,2022,4995966,4803922,796791,22699215,51224154,,,
238722,2022,14370104,14503860,4744800,75228491,153843508,,,
238759,2022,14320866,2070123,1509487,72825413,130929393,,,
239008,2022,4546230,1461583,1554881,21944089,46355533,,,
239220,2022,4438560,3205838,1269916,18683103,51330486,,,
239248,2022,21649106,23624715,5462507,125016566,,,,
239372,2022,5991468,175635,1993102,30182423,65332751,,,
239442,2022,2265438,2374719,539063,11275089,29343004,,,
239460,2022,8187233,1696893,4003017,31819750,78631740,,,
239488,2022,18712563,2467988,1994376,81429634,138810651,,,
239910,2022,5348509,610167,2282755,15462464,38534957,,,
240116,2022,12779170,4967640,1139758,40162072,99389049,,,
240125,2022,11872336,1035367,1182425,39312449,104058093,,,
240170,2022,9347208,1171262,1099222,45421637,91025093,,,
240189,2022,65413059,3717404,3734263,66152496,199876961,,,
240198,2022,3761812,7479756,690918,35559781,65785643,,,
240268,2022,60544656,3119030,500805,78454671,193348332,,,
240277,2022,33876215,3383443,1708614,41856679,134404090,,,
240329,2022,72831442,5956108,171213,76906310,188739338,,,
240365,2022,55066126,7222712,655774,94597883,194776900,,,
240374,2022,22588632,1526506,0,26567730,92913427,,,
240417,2022,46291423,2152701,0,53856342,157171239,,,
240426,2022,14674617,4927696,142268,20951357,63789503,,,
240435,2022,19420157,0,5357563,0,139491931,,,
240444,2022,770345367,648393264,72048572,818375366,3596482100,,,
240453,2022,162316262,29968102,7081225,199385892,610008106,,,
240462,2022,36218551,2384703,290475,41826080,159210716,,,
240471,2022,29345188,2081206,0,38227324,109369875,,,
240480,2022,38170928,4491934,4281371,52012218,171529538,,,
240505,2022,7925711,2411394,574455,21712873,65712195,,,
240514,2022,4270514,4819131,2687074,7769397,33828447,,,
