unitid,year,scugffn,npgrn2,agrnt_a,loan_a,agrnt_p
445656,2023,56,19071,4310,5529,48
445692,2023,197,28592,10341,7339,95
445708,2023,388,29481,26471,9193,100
445735,2023,0,,,,
445744,2023,50,25629,7039,8348,82
445762,2023,32,24669,5460,7125,69
445780,2023,35,21170,4436,6420,83
445799,2023,587,23424,6747,8841,79
445841,2023,77,13600,4334,6547,86
445850,2023,39,12704,5344,7137,87
445911,2023,525,35404,4399,7914,88
445948,2023,1914,14887,7376,8112,90
445957,2023,0,,,,
446048,2023,356,23515,19967,8437,100
446084,2023,0,,,,
446093,2023,134,24876,4878,6329,53
446109,2023,29,17057,6953,10842,97
446118,2023,573,45101,4513,7464,68
446127,2023,43,26361,4440,6761,91
446163,2023,191,20033,6500,1097,100
446206,2023,26,,5232,7820,96
446224,2023,0,,,,
446233,2023,37,24610,6723,5523,100
446242,2023,29,18427,6026,8090,76
446251,2023,58,9354,2946,6100,64
446260,2023,506,15282,5190,6543,43
446288,2023,9,9277,6895,6075,33
446303,2023,2,5699,11650,7500,100
446349,2023,12,,10448,7423,100
446385,2023,59,43023,8338,7124,73
446516,2023,2,4569,3698,,100
446525,2023,362,20409,5455,6634,76
446552,2023,1193,22792,4224,7217,84
446561,2023,900,23800,4341,11598,52
446598,2023,4,20862,3448,7621,100
446604,2023,566,5987,15409,,95
446640,2023,132,14882,18747,5565,98
446774,2023,184,,6192,3769,77
447014,2023,61,,3868,4374,80
447023,2023,1216,16468,5171,7343,90
447050,2023,19,20197,8161,12168,26
447148,2023,108,14773,4698,7186,77
447166,2023,38,16741,5800,7038,34
447175,2023,39,17077,4881,7935,62
447263,2023,83,29243,4438,7602,47
447351,2023,360,23809,5048,8217,70
447421,2023,17,28332,5536,8167,41
447449,2023,39,10697,5983,5884,100
447467,2023,302,25053,4531,6723,74
447582,2023,172,,7379,4290,100
447591,2023,643,27259,5537,6392,88
447607,2023,823,26772,5485,9752,96
447616,2023,616,25583,5502,10717,96
447689,2023,1918,,7759,5512,82
447704,2023,87,16195,4504,5303,69
447713,2023,0,,,,
447722,2023,49,16761,5869,6442,100
447731,2023,37,21467,5620,6190,54
447759,2023,26,28067,6313,7023,54
447768,2023,782,28455,5466,11484,76
447777,2023,16,16928,3250,5059,75
447795,2023,78,14916,3611,5148,14
447810,2023,106,22220,4660,3994,28
447847,2023,103,34016,4969,9840,25
447865,2023,11,,,,0
447883,2023,119,10232,6530,6791,73
447892,2023,90,16046,5171,6753,69
447908,2023,7,9457,6435,4500,71
447917,2023,38,14218,3970,6053,66
447935,2023,57,26483,4684,5914,91
447953,2023,45,23282,2835,3668,13
447962,2023,55,11810,5854,6376,85
447971,2023,49,15052,4895,7937,65
447980,2023,47,20037,4273,5842,40
447999,2023,91,12861,6640,10174,96
448026,2023,43,12940,4409,5330,56
448071,2023,176,27780,3169,11172,17
448123,2023,214,7325,5684,6194,98
448196,2023,20,29609,7158,7143,35
448220,2023,93,13258,5563,8435,38
448239,2023,0,,,,
448248,2023,386,,1224,7000,41
448257,2023,25,16607,4600,4486,80
448275,2023,13,26274,457,629,100
448372,2023,23,24876,4750,9401,57
448424,2023,35,9199,5575,5652,49
448433,2023,545,25592,6377,8719,79
448594,2023,345,,9299,4250,95
448600,2023,38,18242,6798,9293,61
448646,2023,235,21938,4166,6055,79
448673,2023,93,18010,6764,8837,82
448770,2023,154,12309,7688,8949,68
448798,2023,114,15473,4102,6532,69
448859,2023,24,21844,6880,6489,79
448895,2023,835,21797,3643,5143,64
449038,2023,8,17518,6320,,38
449074,2023,258,29764,4895,8097,53
449083,2023,112,17872,6714,6830,100
449092,2023,103,11281,6719,6845,100
449135,2023,29,3731,7459,5524,100
449250,2023,560,25885,5420,7119,82
449311,2023,14,19802,6368,8903,86
449320,2023,452,32649,4926,7781,88
449339,2023,75,10322,6036,9167,96
449348,2023,1,11562,6033,9402,100
449357,2023,16,,4063,8771,88
449384,2023,25,44606,4165,5214,24
449393,2023,59,16812,5417,4384,71
449445,2023,52,21967,5523,7585,73
449454,2023,0,,,,
449463,2023,267,14383,3205,5566,38
449472,2023,53,15263,5523,6594,51
449490,2023,72,26544,3543,4601,82
449506,2023,92,10311,6895,9500,100
449524,2023,23,24687,4408,9327,61
449533,2023,42,18705,5135,5132,86
449597,2023,2,21937,1290,1514,50
449603,2023,76,14142,5962,4585,86
449612,2023,12,29765,5478,10769,92
449658,2023,33,7484,6216,,70
449676,2023,213,37991,7146,6379,83
449685,2023,611,23573,4582,5326,84
449700,2023,84,30710,3153,6342,93
449728,2023,43,21222,5066,6434,70
449764,2023,42,25502,6387,5496,79
449773,2023,234,11364,5547,5701,94
449782,2023,46,15742,3480,3568,98
449807,2023,69,16650,5224,4734,64
449816,2023,66,,3338,,70
449834,2023,0,,,,
449861,2023,128,22881,4401,5959,98
449870,2023,5,11137,13807,5856,100
449889,2023,0,,,,
449898,2023,14,24280,8736,8216,86
449904,2023,265,19347,3566,4739,68
449959,2023,26,23845,5820,8382,46
449968,2023,21,25671,4785,7064,57
449977,2023,29,17417,5885,9461,59
449986,2023,68,25447,5779,7883,66
449995,2023,15,23890,6895,8458,20
450058,2023,58,27688,6658,8309,88
450067,2023,64,23766,7305,8142,84
450128,2023,447,22164,4841,3924,88
450298,2023,1,,,,0
450377,2023,1,22923,915,,100
450395,2023,57,17717,5891,7328,51
450401,2023,702,22226,4617,4811,60
450571,2023,19,17249,6845,10743,84
450599,2023,56,16273,4778,7248,43
450605,2023,30,17351,5020,8577,67
450614,2023,56,15318,5689,7902,59
450632,2023,0,,,,
450641,2023,81,10721,7740,6606,88
450650,2023,77,10488,5308,7860,49
450696,2023,238,30712,4376,7238,68
450711,2023,120,17275,2811,2818,72
450720,2023,514,27454,3181,4892,89
450933,2023,197,14085,3995,6182,51
450951,2023,99,36293,6205,12297,73
450960,2023,263,14534,4339,6480,100
450988,2023,107,14231,5013,,49
451042,2023,4,5655,4930,6583,100
451051,2023,0,,,,
451097,2023,29,,,,0
451103,2023,289,27664,5335,8571,58
451121,2023,10,23883,5524,6643,70
451149,2023,147,24719,5273,10561,33
451158,2023,259,21454,3812,10158,20
451167,2023,19,40133,4299,6644,53
451194,2023,10,12587,4738,6686,90
451228,2023,318,25966,6507,15271,80
451237,2023,89,13788,5365,6592,51
451255,2023,14,18830,6894,6763,43
451282,2023,99,12991,4798,5137,26
451291,2023,0,,,,
451307,2023,1,19365,4597,3666,100
451316,2023,32,9235,5178,7625,81
451334,2023,229,17818,5052,6654,38
451343,2023,25,21342,6148,6663,72
451352,2023,69,35888,6220,13128,91
451370,2023,10,23562,8478,,90
451398,2023,59,5821,15236,,95
451404,2023,152,2413,17745,,100
451413,2023,12,42265,3100,6590,25
451459,2023,0,,,,
451468,2023,146,17794,5287,8059,61
451477,2023,690,25153,6981,12121,77
451495,2023,205,29471,3427,6004,99
451501,2023,198,10907,6131,,100
451529,2023,25,12696,2598,1516,84
451547,2023,17,13146,3660,7304,71
451556,2023,678,17365,6581,10860,100
451565,2023,126,19558,4967,6973,68
451574,2023,66,12527,5623,5815,36
451583,2023,134,,4294,,49
451626,2023,84,17351,3720,5885,43
451714,2023,90,21908,6203,7376,68
451750,2023,131,14705,10641,6116,93
451857,2023,21,20393,5931,6582,95
451866,2023,126,30209,6921,8945,96
451918,2023,59,10745,5328,6910,59
451927,2023,96,25128,13798,15492,98
452009,2023,21,13343,5226,12338,38
452072,2023,19,22225,5867,9989,84
452081,2023,377,25720,5417,8746,90
452106,2023,20,,5943,,100
452124,2023,43,29860,6714,7162,88
452373,2023,32,25262,3755,6690,94
452771,2023,0,,,,
452780,2023,0,,,,
452887,2023,52,24938,7936,7081,56
452948,2023,86,27444,6309,11390,65
453163,2023,1,,,,0
453215,2023,0,,,,
453297,2023,0,,,,
453756,2023,92,24868,5253,7562,78
453792,2023,81,14919,5003,7067,79
454227,2023,26,25875,11395,8289,73
454236,2023,10,32560,7510,8068,90
454245,2023,9,31755,4573,8624,44
454537,2023,45,9938,4458,2637,38
454546,2023,281,25074,3965,5860,63
454555,2023,364,21028,3550,4789,55
454582,2023,0,,,,
454607,2023,144,16945,6140,8020,64
454652,2023,30,13735,5275,7709,80
454689,2023,0,,,,
454698,2023,223,22604,5895,6495,97
454722,2023,10,18458,6089,5379,80
454759,2023,17,22045,6499,,41
454768,2023,18,30966,5603,6366,61
454777,2023,29,16728,6904,6219,69
454786,2023,80,15725,4893,8427,81
454795,2023,36,54896,3181,3940,42
454801,2023,41,20693,7398,8052,66
454810,2023,6618,11554,5092,7278,50
454829,2023,0,,,,
454856,2023,0,,,,
454865,2023,92,16880,5453,11465,62
454874,2023,19,17660,6937,7345,32
454917,2023,231,4857,4709,9045,78
454926,2023,65,16667,7504,8134,86
454935,2023,42,8212,4778,5517,45
454944,2023,65,18048,3627,5261,91
454953,2023,11,15550,4589,5567,82
454962,2023,45,15151,4049,5137,44
454971,2023,60,17753,6818,9497,67
454980,2023,18,16274,6821,8164,78
454999,2023,35,19024,6022,7939,66
455008,2023,45,16623,5775,9224,76
455026,2023,0,,,,
455062,2023,15,,6895,3937,7
455071,2023,0,,,,
455080,2023,15,16487,6004,6399,60
455105,2023,6,10770,4820,7573,33
455114,2023,705,,5505,3517,55
455141,2023,65,20135,4642,7045,58
455187,2023,126,13423,6849,6627,100
455196,2023,437,27565,4421,7278,70
455202,2023,23,40225,5365,4365,30
455211,2023,229,14165,4372,7331,71
455220,2023,81,1720,6037,4105,38
455257,2023,99,19630,11760,,99
455275,2023,86,17507,5028,7677,67
455284,2023,78,21060,6158,10015,69
455327,2023,8,15464,5927,8227,75
455336,2023,54,17447,5817,7125,50
455354,2023,8,18471,5380,8641,88
455381,2023,60,16932,3788,9615,55
455460,2023,104,19120,6376,8292,82
455479,2023,51,24278,5933,6869,78
455488,2023,157,19215,6274,7094,91
455512,2023,229,,4943,,90
455628,2023,71,22741,7194,7427,86
455664,2023,0,,,,
455707,2023,0,,,,
455725,2023,819,19047,5235,8636,75
455734,2023,108,19041,5740,8940,41
455761,2023,126,18857,4925,6616,48
455770,2023,39,25354,25983,6637,100
455798,2023,51,12429,4231,5714,69
455831,2023,274,41236,4385,5928,28
455859,2023,164,19970,3937,6748,54
455868,2023,130,16711,7402,7695,84
455877,2023,39,31799,4705,11386,59
455886,2023,84,17694,5761,7216,75
455895,2023,119,17016,6675,7342,82
455901,2023,35,26728,6065,7136,57
455910,2023,49,16242,3085,5273,55
455929,2023,23,14561,5892,8476,65
455965,2023,36,17505,5884,7776,53
455974,2023,115,5069,9231,4927,68
455983,2023,100,9623,4581,4590,57
456001,2023,94,24270,11413,7227,65
456029,2023,14,20861,4980,7632,64
456038,2023,318,3163,4331,6074,29
456065,2023,47,19694,6076,8924,77
456074,2023,53,16593,5441,7904,60
456135,2023,70,17313,5339,8201,56
456153,2023,46,16730,6040,7685,89
456205,2023,119,21131,4360,6197,64
456214,2023,321,23813,5292,9241,71
456287,2023,116,13106,4791,5463,62
456454,2023,44,25339,7692,8273,75
456481,2023,0,,,,
456490,2023,5,18033,3922,5000,40
456506,2023,74,22780,4853,10299,74
456515,2023,30,21033,6103,11021,80
456542,2023,0,,,,
456551,2023,50,14285,3939,6206,66
456579,2023,192,,4866,5827,52
456588,2023,20,10427,6230,5973,65
456597,2023,85,14423,5498,6310,49
456621,2023,1,16943,6895,,100
456825,2023,6,15457,4820,6717,67
456852,2023,264,23538,5016,7752,78
456922,2023,141,19167,6131,8490,82
456931,2023,184,20581,5271,7068,90
456959,2023,190,,13604,10453,75
456968,2023,262,36309,5636,7801,56
456977,2023,61,17300,7472,7500,100
457031,2023,26,15765,3318,7655,69
457077,2023,608,29643,3802,5375,68
457086,2023,5,14190,6747,7894,80
457101,2023,135,29900,4288,8606,76
457110,2023,55,45454,3196,9539,73
457129,2023,4,25513,6824,11225,75
457192,2023,59,16131,4656,4833,100
457208,2023,142,22494,5744,6958,46
457226,2023,4,,,,0
457253,2023,10,19155,5606,4111,40
457299,2023,41,24659,6290,9511,66
457314,2023,29,22042,8854,10831,86
457323,2023,162,33647,5470,7175,60
457332,2023,14,17125,4328,6409,43
457341,2023,41,15313,5233,8457,76
457350,2023,0,,,,
457378,2023,23,,4279,,57
457387,2023,106,,5352,,96
457396,2023,40,23263,4389,5035,55
457402,2023,112,14737,5511,4992,76
457411,2023,34,22304,6454,7813,68
457420,2023,40,17179,5386,7040,43
457439,2023,116,15271,4668,5082,52
457448,2023,39,24692,6740,9389,74
457466,2023,17,18844,4669,7969,71
457475,2023,49,12625,6477,7866,35
457484,2023,7,22668,1374,1605,86
457493,2023,16,20166,5086,8643,81
457527,2023,0,,,,
457536,2023,161,12846,3973,6155,65
457545,2023,25,15405,3736,7746,64
457563,2023,72,22895,5859,9036,51
457572,2023,82,14954,4576,6269,54
457581,2023,79,12490,7519,7737,62
457606,2023,124,12990,3589,,100
457615,2023,0,,,,
457624,2023,16,,7564,7719,56
457633,2023,75,26083,6864,11988,85
457642,2023,26,,2284,5500,8
457679,2023,16,13095,4325,,38
457697,2023,5,8639,3929,,80
457749,2023,124,11652,5106,6987,36
457767,2023,108,21060,3662,5008,99
457776,2023,40,12337,5395,6372,50
457785,2023,109,18860,5193,6508,54
457794,2023,191,11806,3157,,91
457800,2023,178,25892,2950,6493,42
457819,2023,0,,,,
457837,2023,63,15371,4994,5569,60
457855,2023,42,16248,6578,6698,29
457873,2023,0,,,,
457916,2023,16,12382,7297,8097,56
457925,2023,1,29915,4100,5442,100
457943,2023,27,,3440,6412,26
457952,2023,35,18495,4883,9443,23
457989,2023,29,,3210,,83
458007,2023,76,7332,4783,5617,68
458034,2023,6,19158,6895,6057,100
458043,2023,48,17780,3196,4997,52
458061,2023,23,11652,5329,,100
458070,2023,98,24948,5195,6413,49
458098,2023,38,,5110,6377,37
458104,2023,76,24345,4090,4375,41
458113,2023,0,,,,
458122,2023,22,11317,3352,4763,91
458131,2023,18,29188,5027,11888,50
458140,2023,9,25416,7185,6032,78
458168,2023,50,13426,5089,6053,44
458210,2023,7,36263,2938,12746,43
458229,2023,6,47027,6595,20577,33
458274,2023,56,15308,6370,7841,79
458405,2023,159,2737,4076,5100,33
458423,2023,0,,,,
458441,2023,96,21400,5327,7127,95
458681,2023,27,28020,6688,8937,96
458803,2023,101,15830,4496,7622,71
458812,2023,70,13189,4197,6448,53
458821,2023,69,13699,5315,7704,91
458830,2023,115,16338,5516,7744,58
458858,2023,114,17211,4714,7632,66
458867,2023,118,16153,5332,7930,78
458885,2023,0,,,,
458919,2023,6,20415,3423,7755,83
458955,2023,0,,,,
458964,2023,6,22134,1704,1604,33
458973,2023,5,17517,6321,7422,40
459019,2023,73,15707,5062,8384,68
459046,2023,35,15365,5540,8591,74
459055,2023,35,16808,5016,7129,80
459064,2023,50,15506,5459,7731,60
459116,2023,53,17249,6513,8014,68
459170,2023,182,16592,5403,7170,67
459198,2023,49,19259,6392,7617,84
459204,2023,679,23984,4460,8244,58
459213,2023,601,29367,5294,13166,60
459231,2023,60,30438,4816,7298,57
459259,2023,13,26626,7249,7504,100
459268,2023,6,23181,8976,7917,100
459277,2023,345,19512,4260,6175,43
459286,2023,36,15888,4281,6471,64
459295,2023,37,10859,4602,5111,89
459301,2023,15,16556,5900,8976,73
459329,2023,260,,2818,,53
459347,2023,20,20140,3896,8214,35
459374,2023,78,19469,3342,7831,68
459392,2023,35,11731,5158,6160,77
459408,2023,17,,5856,,35
459426,2023,166,26000,5123,7266,54
459499,2023,4,13934,6816,6292,50
459514,2023,83,17372,4412,5127,87
459523,2023,109,10107,3147,,93
459532,2023,3,12375,5618,5018,100
459541,2023,16,11055,4189,5172,100
459550,2023,163,24870,5131,6744,44
459578,2023,10,20032,5535,7872,70
459727,2023,23,18428,10588,6929,83
459824,2023,0,,,,
459842,2023,28,16286,7140,7872,86
459851,2023,20,19425,6523,6015,100
459949,2023,980,,8400,4454,85
459958,2023,157,15269,6153,7868,82
459967,2023,579,17205,4702,6574,92
459985,2023,440,23021,4769,5996,92
459994,2023,15,18470,5368,5717,73
460011,2023,74,19984,4462,7356,74
460020,2023,71,27031,7236,8289,94
460093,2023,30,22883,5024,10644,87
460109,2023,75,22269,5507,9737,85
460118,2023,54,19592,6128,11089,83
460127,2023,74,26722,4429,10930,81
460136,2023,496,20389,4939,7710,66
460145,2023,107,26038,5124,6714,80
460172,2023,368,20861,5092,6860,76
460181,2023,487,23005,4430,8693,76
460190,2023,172,32030,4615,9406,85
460206,2023,248,26558,5053,7439,83
460349,2023,28,18265,6758,7156,36
460376,2023,4,,,,0
460394,2023,575,,8116,5500,80
460464,2023,585,,5992,7500,74
460482,2023,49,23242,8537,13849,100
460525,2023,35,37079,2323,4347,14
460534,2023,495,26116,3569,5085,65
460543,2023,941,23321,5674,9203,78
460677,2023,90,5907,7844,,100
460701,2023,44,16056,3391,5137,82
460756,2023,156,33384,6703,9204,88
460765,2023,56,13474,4856,3385,45
460808,2023,13,9027,4323,6352,77
460817,2023,132,22465,5420,6809,28
460826,2023,237,22173,5795,7571,62
460835,2023,166,21736,6265,8886,45
460862,2023,19,10558,5735,9582,58
460871,2023,0,,,,
460914,2023,157,21862,4847,8636,32
460932,2023,108,14069,4018,6402,65
460969,2023,297,10556,5912,7207,42
460978,2023,162,20671,4436,5624,73
460987,2023,111,11574,4937,6117,36
460996,2023,99,13973,4661,7629,80
461014,2023,241,21207,8234,10887,84
461023,2023,26,14359,5147,6901,65
461032,2023,1,18745,5522,4970,100
461087,2023,384,,4641,,96
461111,2023,12,11440,6895,,50
461148,2023,270,50504,12379,15520,93
461175,2023,98,1973,1631,,49
461193,2023,30,16044,6150,7937,73
461218,2023,303,20595,6869,7732,94
461245,2023,46,,3136,,43
461254,2023,40,11331,6842,5689,95
461263,2023,23,23118,5226,5268,70
461272,2023,18,20825,3486,6273,44
461281,2023,0,,,,
461306,2023,81,,7635,,43
461315,2023,8,,11633,,88
461324,2023,0,,,,
461333,2023,22,,,3025,0
461342,2023,89,18095,5124,3664,18
461379,2023,0,,,,
461388,2023,33,20577,4493,5512,73
461412,2023,0,,,,
461421,2023,33,18684,5325,7996,58
461430,2023,0,,,,
461494,2023,69,16429,3507,5730,51
461500,2023,19,7995,6200,,53
461528,2023,8,16384,3384,3500,38
461537,2023,10,15043,5845,7021,50
461555,2023,98,16436,4294,5363,60
461573,2023,83,17914,4524,8804,67
461582,2023,89,12421,5134,6733,62
461607,2023,20,16621,5838,7267,90
461625,2023,32,6500,3963,,72
461643,2023,0,,,,
461652,2023,64,17852,4547,6645,64
461689,2023,202,17650,8168,7050,68
461704,2023,174,17360,4326,4995,60
461713,2023,10,23215,3921,5666,50
461722,2023,42,11721,6153,7213,33
461740,2023,16,27094,6892,9311,94
461759,2023,51,19083,6641,1341,63
461768,2023,105,13149,3580,5009,56
461786,2023,36,12741,4464,7562,56
461795,2023,150,13702,11211,4608,99
461810,2023,22,10700,4801,,100
461829,2023,86,3667,4318,6571,43
461838,2023,133,13510,3796,4888,68
461847,2023,13,11708,4892,,62
461856,2023,299,26014,3179,3022,100
461865,2023,33,,,,0
461874,2023,42,15994,5068,8912,74
461883,2023,4,,,,0
461892,2023,33,25681,4764,5776,94
461908,2023,17,24993,4689,8182,65
461917,2023,48,12689,5851,8275,52
461926,2023,116,11014,4524,7818,53
461944,2023,37,10220,5546,6160,54
461953,2023,5,24710,2094,3097,80
461962,2023,228,32026,5968,5987,73
461999,2023,154,22462,4414,5072,53
462008,2023,36,26826,4680,8173,58
462017,2023,59,16021,4805,6724,63
462035,2023,64,12126,4327,4827,38
462053,2023,124,18638,5950,8196,87
462062,2023,31,11973,5298,4676,52
462071,2023,80,18726,6692,7855,74
462336,2023,31,22255,4775,5737,84
462354,2023,112,31811,15709,6046,98
463056,2023,606,,13557,7340,68
464226,2023,244,35030,16533,5405,100
466921,2023,3,34947,6670,9487,67
466930,2023,12,32247,7050,8425,100
467094,2023,80,13458,6043,6820,69
467863,2023,15,12793,5423,10145,73
467872,2023,49,13019,4557,6279,69
467906,2023,73,19585,4587,6246,78
468246,2023,169,25401,4801,7086,56
468255,2023,27,31346,3836,7207,44
468291,2023,20,21042,5782,6089,85
468769,2023,164,10101,13069,6827,85
468848,2023,453,25585,5488,10679,96
468893,2023,45,20494,5787,7706,76
468909,2023,647,23921,5466,10741,97
468963,2023,744,15337,4754,5067,57
469416,2023,36,3688,7884,5926,100
469610,2023,33,21433,5495,6402,100
469629,2023,143,27959,6361,1064,97
469911,2023,191,20968,4410,6430,75
470038,2023,934,25676,5440,10960,94
470047,2023,7,16971,5640,9723,86
470296,2023,17,13571,3235,2874,71
470393,2023,19,17992,7524,6826,68
474863,2023,12,19075,8698,6588,92
474915,2023,244,16296,5150,5272,73
474924,2023,40,13046,6908,5569,50
475015,2023,32,14112,6921,9270,38
475024,2023,171,18570,5504,7971,94
475033,2023,0,,,,
475060,2023,68,22139,5431,6014,99
475121,2023,623,26103,5612,7734,92
475176,2023,324,26208,4825,8248,75
475200,2023,0,,,,
475273,2023,0,,,,
475282,2023,7,31289,3971,6833,71
475325,2023,257,21729,3577,5043,73
475398,2023,1,,,,0
475404,2023,43,13030,4930,5833,28
475422,2023,0,,,,
475431,2023,40,10232,4380,4766,65
475468,2023,3,20157,3168,4904,67
475486,2023,61,20843,6334,7227,66
475547,2023,32,14072,5405,7503,47
475556,2023,31,16318,6145,7064,65
475565,2023,385,,6124,4447,85
475574,2023,10,20019,7518,9167,100
475608,2023,12,11464,14849,6290,100
475635,2023,1,,,,0
475653,2023,14,17855,5890,8667,93
475662,2023,7,16401,2971,1720,100
475705,2023,6,20811,7086,11112,100
475714,2023,126,,6895,6833,1
475723,2023,98,,1871,,76
475732,2023,9,31471,6666,8692,89
475741,2023,2,30822,10795,9500,50
475839,2023,21,13681,7222,10028,52
476063,2023,382,28233,6019,7738,71
476179,2023,100,15922,5265,8167,65
476230,2023,23,19922,6188,10953,78
476355,2023,1,,,,0
476489,2023,59,11692,6021,3887,93
476498,2023,339,22298,5276,,93
476540,2023,5,26389,5923,6150,80
476559,2023,10,21375,4840,6129,80
476568,2023,18,17543,5557,4773,100
476595,2023,55,29617,5820,7628,100
476601,2023,25,11550,11950,,88
476610,2023,29,15685,3299,5769,69
476629,2023,58,16431,5537,6679,53
476683,2023,76,24907,6311,6694,75
476692,2023,14,7047,10503,,79
476708,2023,33,18647,6154,7792,67
476717,2023,193,5047,14395,,97
476726,2023,265,20226,5179,6236,48
476735,2023,35,26172,4475,7841,71
476753,2023,70,21275,4002,4862,54
476780,2023,56,9494,4368,,82
476799,2023,87,24616,4440,7527,49
